MSN,YYYYMM,Year,Month,Value,Column_Order,Description,Unit
RETCBUS,198007,1980,07,0.471331,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198008,1980,08,0.429358,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198009,1980,09,0.401712,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198010,1980,10,0.402564,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198011,1980,11,0.409876,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198012,1980,12,0.448546,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198013,1980,13,5.428342,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198101,1981,01,0.462381,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198102,1981,02,0.427043,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198103,1981,03,0.443808,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198104,1981,04,0.43802,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198105,1981,05,0.480423,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198106,1981,06,0.496995,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198107,1981,07,0.491304,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198108,1981,08,0.454028,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198109,1981,09,0.40722,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198110,1981,10,0.416966,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198111,1981,11,0.418476,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198112,1981,12,0.477024,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198113,1981,13,5.413688,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198201,1982,01,0.51444,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198202,1982,02,0.489624,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198203,1982,03,0.544724,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198204,1982,04,0.517128,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198205,1982,05,0.525795,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198206,1982,06,0.518974,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198207,1982,07,0.519267,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198208,1982,08,0.483203,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198209,1982,09,0.433748,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198210,1982,10,0.439874,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198211,1982,11,0.46993,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198212,1982,12,0.52293,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198213,1982,13,5.979637,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198301,1983,01,0.562279,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198302,1983,02,0.523276,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198303,1983,03,0.572853,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198304,1983,04,0.561458,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198305,1983,05,0.581741,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198306,1983,06,0.569493,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198307,1983,07,0.550993,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198308,1983,08,0.528288,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198309,1983,09,0.476173,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198310,1983,10,0.474251,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198311,1983,11,0.507035,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198312,1983,12,0.587773,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198313,1983,13,6.495612,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198401,1984,01,0.570081,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198402,1984,02,0.535239,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198403,1984,03,0.57904,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198404,1984,04,0.566019,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198405,1984,05,0.593504,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198406,1984,06,0.553321,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198407,1984,07,0.547618,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198408,1984,08,0.524053,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198409,1984,09,0.47091,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198410,1984,10,0.47962,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198411,1984,11,0.48611,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198412,1984,12,0.532347,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198413,1984,13,6.437864,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198501,1985,01,0.555205,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198502,1985,02,0.511838,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198503,1985,03,0.525002,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198504,1985,04,0.512937,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198505,1985,05,0.542968,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198506,1985,06,0.50733,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198507,1985,07,0.489577,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198508,1985,08,0.475912,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198509,1985,09,0.454274,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198510,1985,10,0.475406,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198511,1985,11,0.499606,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198512,1985,12,0.53396,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198513,1985,13,6.084017,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198601,1986,01,0.486064,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198602,1986,02,0.479122,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198603,1986,03,0.558538,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198604,1986,04,0.539897,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198605,1986,05,0.545072,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198606,1986,06,0.527412,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198607,1986,07,0.513292,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198608,1986,08,0.482847,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198609,1986,09,0.472114,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198610,1986,10,0.482113,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198611,1986,11,0.492321,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198612,1986,12,0.532346,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198613,1986,13,6.11114,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198701,1987,01,0.521265,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198702,1987,02,0.452878,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198703,1987,03,0.498782,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198704,1987,04,0.477656,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198705,1987,05,0.509032,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198706,1987,06,0.466873,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198707,1987,07,0.467691,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198708,1987,08,0.448986,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198709,1987,09,0.437201,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198710,1987,10,0.442655,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198711,1987,11,0.423208,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198712,1987,12,0.47558,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198713,1987,13,5.621807,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198801,1988,01,0.495132,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198802,1988,02,0.446663,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198803,1988,03,0.469098,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198804,1988,04,0.455993,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198805,1988,05,0.486212,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198806,1988,06,0.453891,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198807,1988,07,0.442602,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198808,1988,08,0.437214,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198809,1988,09,0.426312,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198810,1988,10,0.422602,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198811,1988,11,0.448903,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198812,1988,12,0.472132,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198813,1988,13,5.456754,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198901,1989,01,0.509146,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198902,1989,02,0.461434,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198903,1989,03,0.532715,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198904,1989,04,0.530096,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198905,1989,05,0.5627,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198906,1989,06,0.546135,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198907,1989,07,0.525097,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198908,1989,08,0.513153,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198909,1989,09,0.487948,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198910,1989,10,0.511059,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198911,1989,11,0.521324,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198912,1989,12,0.533841,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,198913,1989,13,6.234647,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199001,1990,01,0.511271,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199002,1990,02,0.50836,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199003,1990,03,0.567934,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199004,1990,04,0.530429,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199005,1990,05,0.525672,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199006,1990,06,0.503361,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199007,1990,07,0.499494,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199008,1990,08,0.497454,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199009,1990,09,0.447348,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199010,1990,10,0.460198,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199011,1990,11,0.459565,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199012,1990,12,0.528926,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199013,1990,13,6.040012,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199101,1991,01,0.569476,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199102,1991,02,0.465116,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199103,1991,03,0.519108,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199104,1991,04,0.492911,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199105,1991,05,0.540587,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199106,1991,06,0.513637,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199107,1991,07,0.499533,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199108,1991,08,0.512228,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199109,1991,09,0.491721,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199110,1991,10,0.467134,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199111,1991,11,0.467742,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199112,1991,12,0.52858,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199113,1991,13,6.067771,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199201,1992,01,0.535605,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199202,1992,02,0.449193,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199203,1992,03,0.482781,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199204,1992,04,0.445952,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199205,1992,05,0.455237,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199206,1992,06,0.497879,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199207,1992,07,0.486975,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199208,1992,08,0.491439,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199209,1992,09,0.458261,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199210,1992,10,0.472678,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199211,1992,11,0.49863,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199212,1992,12,0.545911,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199213,1992,13,5.820541,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199301,1993,01,0.563872,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199302,1993,02,0.477728,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199303,1993,03,0.543534,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199304,1993,04,0.526702,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199305,1993,05,0.536098,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199306,1993,06,0.506204,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199307,1993,07,0.491492,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199308,1993,08,0.501473,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199309,1993,09,0.462232,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199310,1993,10,0.468915,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199311,1993,11,0.483796,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199312,1993,12,0.519573,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199313,1993,13,6.081619,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199401,1994,01,0.54699,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199402,1994,02,0.475199,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199403,1994,03,0.530778,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199404,1994,04,0.516485,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199405,1994,05,0.494382,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199406,1994,06,0.496826,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199407,1994,07,0.537962,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199408,1994,08,0.484574,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199409,1994,09,0.430609,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199410,1994,10,0.477801,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199411,1994,11,0.482582,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199412,1994,12,0.512935,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199413,1994,13,5.987123,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199501,1995,01,0.515415,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199502,1995,02,0.477657,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199503,1995,03,0.550606,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199504,1995,04,0.536243,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199505,1995,05,0.532006,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199506,1995,06,0.561167,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199507,1995,07,0.600262,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199508,1995,08,0.580328,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199509,1995,09,0.499533,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199510,1995,10,0.560884,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199511,1995,11,0.559121,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199512,1995,12,0.586125,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199513,1995,13,6.559348,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199601,1996,01,0.607653,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199602,1996,02,0.572902,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199603,1996,03,0.62861,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199604,1996,04,0.556118,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199605,1996,05,0.595774,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199606,1996,06,0.608156,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199607,1996,07,0.61,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199608,1996,08,0.594955,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199609,1996,09,0.512559,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199610,1996,10,0.567216,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199611,1996,11,0.561212,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199612,1996,12,0.597216,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199613,1996,13,7.01237,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199701,1997,01,0.629124,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199702,1997,02,0.563436,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199703,1997,03,0.628711,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199704,1997,04,0.603642,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199705,1997,05,0.640215,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199706,1997,06,0.607072,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199707,1997,07,0.611055,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199708,1997,08,0.567061,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199709,1997,09,0.512464,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199710,1997,10,0.582307,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199711,1997,11,0.526707,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199712,1997,12,0.542303,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199713,1997,13,7.014096,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199801,1998,01,0.591093,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199802,1998,02,0.535205,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199803,1998,03,0.586494,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199804,1998,04,0.548684,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199805,1998,05,0.605817,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199806,1998,06,0.537591,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199807,1998,07,0.565732,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199808,1998,08,0.537237,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199809,1998,09,0.486754,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199810,1998,10,0.486804,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199811,1998,11,0.45564,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199812,1998,12,0.554214,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199813,1998,13,6.491266,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199901,1999,01,0.595564,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199902,1999,02,0.533099,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199903,1999,03,0.563732,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199904,1999,04,0.54927,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199905,1999,05,0.608939,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199906,1999,06,0.573248,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199907,1999,07,0.593633,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199908,1999,08,0.546587,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199909,1999,09,0.481255,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199910,1999,10,0.457248,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199911,1999,11,0.494454,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199912,1999,12,0.516683,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,199913,1999,13,6.513712,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200001,2000,01,0.505523,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200002,2000,02,0.498993,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200003,2000,03,0.558474,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200004,2000,04,0.567147,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200005,2000,05,0.558824,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200006,2000,06,0.507743,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200007,2000,07,0.525592,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200008,2000,08,0.505423,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200009,2000,09,0.443549,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200010,2000,10,0.469432,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200011,2000,11,0.484428,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200012,2000,12,0.479066,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200013,2000,13,6.104194,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200101,2001,01,0.447068,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200102,2001,02,0.40448,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200103,2001,03,0.456134,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200104,2001,04,0.424534,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200105,2001,05,0.434866,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200106,2001,06,0.451259,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200107,2001,07,0.438436,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200108,2001,08,0.445553,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200109,2001,09,0.395828,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200110,2001,10,0.412271,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200111,2001,11,0.401013,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200112,2001,12,0.448477,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200113,2001,13,5.159918,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200201,2002,01,0.474995,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200202,2002,02,0.428791,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200203,2002,03,0.456493,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200204,2002,04,0.48802,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200205,2002,05,0.527243,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200206,2002,06,0.532998,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200207,2002,07,0.525788,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200208,2002,08,0.469217,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200209,2002,09,0.431005,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200210,2002,10,0.445355,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200211,2002,11,0.458055,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200212,2002,12,0.488097,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200213,2002,13,5.726059,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200301,2003,01,0.467759,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200302,2003,02,0.440756,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200303,2003,03,0.506109,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200304,2003,04,0.509854,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200305,2003,05,0.557675,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200306,2003,06,0.548216,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200307,2003,07,0.523839,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200308,2003,08,0.502364,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200309,2003,09,0.445411,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200310,2003,10,0.452108,11,Total Renewable Energy Consumption,Quadrillion Btu
